"","SchoolNo","z_s10_ELA","z_s10_math","z_s09_ELA","z_s09_math","z_f08_ELA","z_f08_math","z_05_ELA","z_05_math","z_06_ELA","z_06_math","z_07_ELA","z_07_math","avg_teach_salary_08","Attendance_0809","Attendance_0708","LATCOD08","LONCOD08","FTE08","MEMBER08","PUPTCH08","ulocal08_dum12","urban08","suburb08","TITLEI08","STITLI08","CHARTR08","study","trt","male","white","sped","frpl","lep","county.pop"
"1121","6457",19.7707138061523,16.7068729400635,18.3935260772705,16.6111011505127,21.1853656768799,18.5575199127197,20.3130741119385,18.2755699157715,20.4250812530518,17.6020317077637,21.2722587585449,18.3443908691406,46075,97.1,96.73,41.3641,-85.24,33.5,583,17.4,0,0,0,0,0,0,0,0,0.446115285158157,0.964912295341492,0.167919799685478,0.248120307922363,0.00250626564957201,38124
"1122","6461",18.7866497039795,16.3970527648926,16.9370002746582,16.8157386779785,21.9802684783936,18.813684463501,21.1441268920898,18.0318775177002,20.8921585083008,17.4699001312256,21.8894786834717,18.533182144165,46075,95.23,96.35,41.4402,-85.2605,33.2,531,16,0,0,0,1,1,0,0,0,0.516129016876221,0.895635664463043,0.163187861442566,0.457305490970612,0.0379506647586823,38124
"1123","6465",19.8339881896973,16.6363925933838,18.1747570037842,16.4051265716553,20.7778968811035,18.3057670593262,20.0421562194824,18.0830898284912,20.0126609802246,17.3746719360352,21.0823745727539,17.7845115661621,46075,96.58,96.75,41.4943,-85.381,29.7,387,13,0,0,0,1,1,0,1,0,0.469135791063309,0.954732537269592,0.131687238812447,0.263374477624893,0.0370370373129845,68894
"1124","6477",20.0100212097168,16.4854927062988,20.0606918334961,16.3308773040771,19.7625503540039,17.8211059570312,19.6044311523438,18.771879196167,20.0587158203125,17.8501663208008,20.9446144104004,18.3583068847656,46075,97.19,96.93,41.45,-85.2636,22.4,424,18.9,0,0,0,1,1,0,1,0,0.570652186870575,0.89130437374115,0.152173906564713,0.41847825050354,0.0163043476641178,68894
"1125","6478",20.275463104248,16.7119426727295,20.1652526855469,16.4830799102783,20.1668853759766,18.0037574768066,19.5145816802979,18.4184913635254,19.5881786346436,17.4285774230957,20.6947078704834,17.7876663208008,46075,96.46,96.14,41.4333,-85.254,23.3,391,16.8,0,0,0,1,1,0,1,1,0.467836260795593,0.777777791023254,0.111111111938953,0.608187139034271,0.0643274858593941,68894
"1126","6485",20.1576461791992,16.8894195556641,20.1336498260498,16.6204452514648,20.0632381439209,17.7483100891113,19.86936378479,18.2982749938965,20.0997581481934,17.7751598358154,21.0768089294434,17.9901523590088,46075,97.08,96.93,41.4814,-85.2503,14.1,262,18.6,0,0,0,0,0,0,1,0,0.50335568189621,0.926174521446228,0.120805367827415,0.302013427019119,0.0536912754178047,68894
"1127","6491",19.4874744415283,16.6980819702148,18.0265312194824,15.7042551040649,18.2970008850098,17.1887092590332,18.9556217193604,18.3873748779297,18.6375255584717,17.426362991333,19.0187072753906,17.8963356018066,48339,96.7,96.6,41.461,-85.592,22.7,435,19.2,0,0,0,1,1,0,0,0,0.509316742420197,0.413580238819122,0.0493827164173126,0.734567880630493,0.432098776102066,68894
"1128","6509",18.9438819885254,16.7982425689697,17.8906326293945,16.7695083618164,21.0575523376465,18.3487071990967,20.2003898620605,17.838960647583,20.2594604492188,17.4175262451172,20.9832229614258,17.777645111084,48339,96.29,96.24,41.4279,-85.5863,46.7,826,17.7,0,0,0,1,1,0,0,0,0.514041543006897,0.545012176036835,0.0985401496291161,0.659367382526398,0.34914842247963,68894
"1129","6510",19.8188495635986,15.7784328460693,18.2629776000977,15.4035291671753,18.5922737121582,17.04833984375,19.1400260925293,18.7751693725586,18.9909782409668,16.9907684326172,19.6136283874512,17.2984428405762,48339,95.95,96.03,41.4316,-85.5874,33.9,590,17.4,0,0,0,1,1,0,0,0,0.524590134620667,0.528688549995422,0.0819672122597694,0.676229536533356,0.381147533655167,68894
"1130","6511",19.9343528747559,16.4796733856201,18.6322822570801,16.159610748291,21.1377773284912,18.1773147583008,20.523120880127,18.2278327941895,20.7338542938232,17.9836673736572,21.4787578582764,17.9348487854004,48025,96,95.86,38.9466,-84.8602,37.3,643,17.2,0,0,0,1,0,0,0,0,0.507246375083923,0.966265082359314,0.200000002980232,0.291566252708435,0,68894
"1131","6573",19.1107215881348,15.9631500244141,17.4630870819092,16.0234699249268,21.9258499145508,18.3335514068604,19.7141876220703,16.8888969421387,19.9515800476074,16.8953304290771,20.6632289886475,17.525598526001,53560,95.53,95.43,38.6667,-86.4542,24.8,396,16,0,0,0,0,0,0,0,0,0.529850721359253,0.97761195898056,0.17910447716713,0.343283593654633,0,68894
"1132","6577",20.6366233825684,17.318717956543,19.3140144348145,17.6697044372559,21.4766750335693,19.4885959625244,20.9598979949951,19.476598739624,21.7255172729492,19.1527614593506,22.4614238739014,19.3665714263916,53560,96.93,96.92,38.6616,-86.4425,31.2,435,13.9,0,0,0,1,1,0,0,0,0.460629910230637,0.980314970016479,0.137795269489288,0.484251976013184,0,68894
"1133","6581",18.3998413085938,15.9889678955078,17.1992473602295,15.7754516601562,21.7385120391846,18.0397605895996,20.3257656097412,16.7475318908691,19.9329948425293,16.3976078033447,20.4996337890625,17.2250099182129,47004,96.56,96.7,38.5519,-86.476,46.1,750,16.3,0,0,0,1,1,0,0,0,0.512544810771942,0.967741906642914,0.146953403949738,0.526881694793701,0,68894
"1134","6587",20.3396949768066,17.3176212310791,18.9433364868164,16.9149188995361,20.8319282531738,18.6521148681641,20.5866069793701,19.1690406799316,20.9800891876221,18.6607570648193,21.7410163879395,18.5953559875488,47004,95,95.49,38.5541,-86.476,46.2,863,18.7,0,0,0,1,1,0,0,0,0.523702025413513,0.972972989082336,0.225225225090981,0.549549520015717,0.00225225230678916,68894
"1135","6589",18.4773826599121,17.1447868347168,16.6859130859375,16.4456729888916,21.9189033508301,19.0806636810303,20.1488742828369,16.4655303955078,21.0622539520264,17.6462993621826,21.7044200897217,18.2523937225342,45749,95.63,95.48,38.5502,-86.6172,25.8,546,21.2,0,0,0,1,0,0,0,0,0.501886785030365,0.954716980457306,0.113207548856735,0.441509425640106,0.00377358496189117,68894
"1136","6591",21.5916595458984,17.9964141845703,19.48166847229,16.5904998779297,19.9085006713867,18.4658203125,20.6241760253906,19.4953498840332,19.9504432678223,18.3606510162354,20.1428337097168,17.4801921844482,45749,95.83,95.84,38.5504,-86.6172,22.9,411,17.9,0,0,0,1,1,0,0,0,0.533018887042999,0.906103312969208,0.319248825311661,0.469483554363251,0,68894
"1137","6597",18.9356842041016,15.7896480560303,17.7025947570801,15.8138542175293,21.3749046325684,17.7858638763428,19.9209403991699,16.1026878356934,19.8228721618652,16.1255989074707,20.4806137084961,17.1038780212402,51461,93.64,94.64,39.2887,-86.7746,32.1,494,15.4,0,0,0,1,1,0,0,0,0.480572611093521,0.99182003736496,0.17791411280632,0.484662562608719,0.0020449897274375,68894
"1138","6601",18.7289752960205,15.4856719970703,18.172534942627,15.663872718811,19.9456691741943,17.4389457702637,19.9081192016602,18.4414710998535,19.9301452636719,17.5116920471191,20.763635635376,17.7199230194092,51461,94.77,95.06,39.3155,-86.9591,16.6,257,15.5,0,0,0,1,1,0,0,0,0.523178815841675,0.947019875049591,0.231788083910942,0.662251651287079,0,68894
"1139","6605",19.8361873626709,16.749095916748,18.4918518066406,16.6650638580322,20.453763961792,18.660530090332,19.4760780334473,18.7354946136475,19.6038379669189,17.641185760498,21.2009601593018,18.1406936645508,51461,95.22,95.12,39.3842,-86.6831,12.7,177,13.9,0,0,0,1,1,0,0,0,0.46428570151329,0.982142865657806,0.232142850756645,0.571428596973419,0,68894
"1140","6617",19.9025344848633,16.5335464477539,18.606409072876,16.5075092315674,20.5364513397217,18.9874134063721,20.2697639465332,19.5454139709473,20.8406753540039,19.001974105835,21.5311965942383,18.9490299224854,51461,95.86,96.01,39.2897,-86.7609,41.4,692,16.7,0,0,0,1,1,0,0,0,0.552971601486206,0.979328155517578,0.209302321076393,0.441860467195511,0,68894
"1141","6619",20.2176742553711,16.9193782806396,19.0981979370117,16.9370422363281,20.6024055480957,18.644926071167,19.98850440979,19.1911430358887,20.4977970123291,18.3707504272461,21.5684280395508,18.6365146636963,51461,95.62,95.2,39.2659,-86.7033,30.8,447,14.5,0,0,0,1,0,0,0,0,0.53600001335144,0.952000021934509,0.175999999046326,0.38400000333786,0,68894
"1142","6621",20.0148849487305,16.6443710327148,18.86008644104,16.920316696167,20.6112632751465,18.7364292144775,20.3990497589111,18.9026222229004,20.7038192749023,18.3153858184814,21.3329048156738,18.7433547973633,39117,96.67,96.72,39.6225,-87.2768,19.3,246,12.7,0,0,0,1,1,0,0,0,0.510344803333282,0.972413778305054,0.193103447556496,0.489655166864395,0,68894
"1143","6627",18.2652263641357,16.2873096466064,17.3212909698486,15.7444515228271,21.056282043457,17.7397003173828,19.7899017333984,16.0222396850586,19.4593620300293,15.9565153121948,20.1210975646973,16.7925891876221,39117,95.83,95.41,39.6985,-87.3234,27.7,454,16.4,0,0,0,1,1,0,0,0,0.510204076766968,0.972972989082336,0.19594594836235,0.52027028799057,0,14244
"1144","6629",19.3863754272461,16.3860836029053,18.6027050018311,16.9143466949463,20.7451133728027,19.0724658966064,19.4580154418945,18.4180793762207,20.2779998779297,18.1448497772217,21.0553245544434,18.7344150543213,39117,97.25,97.51,39.7905,-87.3688,21.9,217,9.9,0,0,0,1,1,0,1,1,0.550847470760345,0.949152529239655,0.245762705802917,0.669491529464722,0,14244
"1145","6637",18.8042984008789,16.3895626068115,17.7224674224854,16.3873291015625,21.7891235351562,18.536828994751,20.1574726104736,16.7871131896973,20.3909301757812,16.851806640625,20.9944343566895,17.556360244751,43761,95.82,95.05,39.7658,-87.2317,27.8,433,15.6,0,0,0,0,0,0,0,0,0.532846689224243,0.992700755596161,0.24817518889904,0.416058391332626,0,14244
"1146","6645",19.7238864898682,16.5443153381348,19.0193939208984,16.8730163574219,20.6822376251221,18.6237335205078,20.450366973877,18.9988212585449,21.1485118865967,18.6394081115723,21.8612785339355,18.9098930358887,43761,96.17,95.77,39.7646,-87.2318,30,475,15.8,0,0,0,1,1,0,0,0,0.538461565971375,0.987179458141327,0.247863247990608,0.491452991962433,0,14244
"1147","6647",21.1191272735596,16.6134014129639,19.0908966064453,17.2030868530273,20.7717685699463,18.928840637207,20.3072738647461,19.255729675293,20.8017997741699,18.8261051177979,21.6174011230469,19.1145782470703,40739,95.67,95.36,39.9117,-87.1731,22.3,315,14.1,0,0,0,1,1,0,0,0,0.519999980926514,0.982857167720795,0.234285712242126,0.560000002384186,0,14244
"1148","6649",18.1866703033447,17.00608253479,17.7020950317383,16.1257572174072,21.7238693237305,18.2159194946289,20.2930030822754,16.122875213623,20.2590751647949,16.605640411377,20.8260955810547,17.1863327026367,40739,93.92,94.08,39.9117,-87.1731,22.9,303,13.2,0,0,0,1,1,0,0,0,0.425531923770905,0.968085110187531,0.234042555093765,0.553191483020782,0,14244
"1149","6705",20.4136734008789,17.7569847106934,19.1738204956055,17.3362045288086,21.214168548584,18.9067001342773,20.5992622375488,19.4646263122559,21.2392349243164,19.2051067352295,22.1026077270508,19.0205669403076,47573,96.27,96.58,38.1627,-86.6036,31.2,627,20.1,1,0,0,1,0,0,0,0,0.50943398475647,0.974921643733978,0.144200623035431,0.332288414239883,0,47536
"1150","6708",19.2296333312988,16.4439506530762,17.9380950927734,16.4726943969727,21.9414100646973,18.3217391967773,20.6180286407471,17.0355815887451,20.0545902252197,16.6807613372803,20.6643695831299,17.6022529602051,47573,95.82,96.03,38.1627,-86.6036,31.6,536,17,1,0,0,0,0,0,0,0,0.556962013244629,0.981132090091705,0.169811323285103,0.283018857240677,0,47536
"1151","6733",18.855712890625,15.5987577438354,17.3054428100586,15.622859954834,20.5994491577148,17.6622505187988,20.1925926208496,17.7066287994385,20.3528327941895,17.3935565948486,21.1000308990479,17.5741577148438,46013,94.14,94.71,37.9111,-86.7418,16.1,294,18.3,0,0,0,1,1,0,0,0,0.536363661289215,0.9454545378685,0.254545450210571,0.690909087657928,0,47536
"1152","6745",21.6651268005371,16.7440814971924,20.2180252075195,16.9682922363281,20.3419666290283,18.0560188293457,19.6666584014893,18.6668910980225,19.9062404632568,17.8314113616943,20.8494892120361,17.8896560668945,48683,97.14,95.85,37.9571,-86.7397,34.9,722,20.7,0,0,0,1,1,0,0,0,0.518181800842285,0.939393937587738,0.148484855890274,0.469696968793869,0.00909090880304575,47536
"1153","6757",18.4990177154541,16.5702075958252,17.1141986846924,16.6858215332031,22.3160133361816,19.0078868865967,21.3007888793945,17.9710903167725,21.3340530395508,17.8660583496094,22.2587223052979,18.6767616271973,48683,97.48,96.45,37.9507,-86.7326,20.8,354,17,0,0,0,1,0,0,0,0,0.505524873733521,0.950276255607605,0.116022102534771,0.414364635944366,0.00828729290515184,47536
"1154","6759",21.7748546600342,18.0588035583496,20.448486328125,17.202356338501,20.6927928924561,19.1775569915771,20.4523448944092,19.281566619873,20.9044971466064,18.6748924255371,21.2232265472412,18.5441856384277,48347,97.12,96.66,38.4423,-87.0918,16.3,183,11.2,0,0,0,1,0,0,0,0,0.346666663885117,0.986666679382324,0.106666669249535,0.253333330154419,0,47536
"1155","6768",18.1788101196289,16.9440746307373,17.0090465545654,16.7252349853516,22.1975803375244,19.1131019592285,21.0936336517334,17.6187858581543,21.3382606506348,17.6133766174316,22.1334342956543,18.5374488830566,48347,95.53,96.01,38.4963,-87.3096,27.6,452,16.4,0,0,0,1,0,0,0,0,0.555056154727936,0.97528088092804,0.177528083324432,0.262921363115311,0.00224719103425741,42223
"1156","6780",18.7016868591309,17.2037353515625,17.4816932678223,16.8507404327393,22.8284511566162,19.3224067687988,21.4111518859863,18.180549621582,21.5111427307129,17.7881355285645,22.819881439209,18.7385063171387,45270,96.51,95.95,40.1404,-86.214,17.5,268,15.3,0,0,0,0,0,0,0,0,0.520599246025085,0.973782777786255,0.146067410707474,0.269662916660309,0.00374531839042902,47536
"1157","6808",20.853099822998,16.0000343322754,19.9771919250488,16.2576160430908,20.093936920166,17.8297748565674,20.2034587860107,19.1685428619385,20.4988784790039,18.1101188659668,21.0598163604736,17.7491474151611,48347,96.98,96.69,38.3852,-87.2136,22.2,303,13.6,0,0,0,1,1,0,0,0,0.519999980926514,0.986666679382324,0.180000007152557,0.400000005960464,0,47536
"1158","6809",21.2183475494385,16.5197677612305,19.8925304412842,16.4781360626221,20.1793937683105,18.363245010376,20.2370300292969,18.9462013244629,20.3065128326416,18.4445934295654,20.9313049316406,18.1840209960938,48347,96.35,96.55,38.4914,-87.2735,29,466,16.1,0,0,0,1,0,0,0,0,0.483568072319031,0.962441325187683,0.239436626434326,0.366197168827057,0.00938967149704695,47536
"1159","6814",18.935396194458,17.408655166626,17.5680923461914,17.0111351013184,22.8158016204834,19.5964164733887,21.1736316680908,18.0280284881592,21.7947101593018,18.0809020996094,22.7895755767822,18.8977794647217,45749,96.08,96.04,41.3167,-87.1999,14.4,251,17.4,0,0,0,1,0,0,0,0,0.517928302288055,0.964143455028534,0.087649405002594,0.239043831825256,0,47536
"1160","6815",21.6424674987793,16.9100513458252,20.881275177002,16.9283504486084,20.8019733428955,18.8768405914307,20.9732189178467,19.6172218322754,21.1218090057373,18.6985740661621,21.5129203796387,18.317684173584,45749,95.61,95.45,41.3167,-87.1999,26.5,509,19.2,0,0,0,1,0,0,0,0,0.531120359897614,0.917012453079224,0.0995850637555122,0.257261425256729,0,47536
"1161","6817",21.5639114379883,16.7784614562988,19.9215431213379,16.4883899688721,20.9948425292969,18.7422180175781,21.075080871582,20.2996368408203,21.3276863098145,19.3617115020752,21.5895195007324,19.0922164916992,48154,97.2,96.99,41.5506,-86.9857,19.5,359,18.4,0,0,0,0,0,0,0,0,0.503311276435852,0.947019875049591,0.21854305267334,0.0662251636385918,0,47536
"1162","6819",21.2684497833252,16.5374069213867,19.3193283081055,15.6951370239258,20.0494270324707,17.7238941192627,20.2206001281738,19.2902088165283,20.4860935211182,18.2284488677979,20.9287128448486,18.0024719238281,48154,96.64,95.92,41.617,-87.019,19.5,348,17.8,0,0,0,1,0,0,0,0,0.5,0.838028192520142,0.232394367456436,0.260563373565674,0.00704225338995457,6128
"1163","6821",20.4221649169922,18.6883373260498,19.825023651123,18.5688056945801,22.3345737457275,20.2775020599365,21.9132442474365,19.6137199401855,22.4845371246338,19.2526893615723,23.4101333618164,19.5997772216797,48154,96.69,96.58,41.5644,-87.0763,15.3,331,21.6,0,0,1,0,0,0,0,0,0.522522509098053,0.900900900363922,0.237237229943275,0.168168172240257,0.0120120123028755,19840
"1164","6823",20.8579864501953,16.2407665252686,19.6299171447754,16.0127868652344,20.6800231933594,17.8535957336426,19.9094467163086,19.3112087249756,20.5613536834717,18.413013458252,21.108980178833,18.2372283935547,48154,96.89,96.66,41.6368,-87.0562,25,505,20.2,0,0,1,1,0,0,0,0,0.451776653528214,0.837563455104828,0.218274116516113,0.269035518169403,0.0253807101398706,19840
"1165","6825",19.2751274108887,18.0863819122314,18.1450443267822,17.7931022644043,23.6263751983643,20.2910842895508,21.8487663269043,18.8307685852051,22.125057220459,18.8053035736084,23.3613986968994,19.9511165618896,45850,97.55,97.27,41.391,-87.0271,18,360,20,0,0,0,0,0,0,0,0,0.456953644752502,0.947019875049591,0.172185435891151,0.0463576167821884,0.00662251655012369,19840
"1166","6828",22.3123741149902,17.7195472717285,21.2719669342041,17.8381748199463,21.396764755249,19.9187278747559,21.0900402069092,20.0083446502686,21.7223949432373,19.5852756500244,22.0550003051758,19.5562267303467,45850,97.37,97.13,41.391,-87.0271,17.2,322,18.7,0,0,0,0,0,0,0,0,0.5,0.931034505367279,0.16666667163372,0.0517241396009922,0.0114942528307438,19840
"1167","6829",20.2115592956543,15.7031564712524,19.1083736419678,15.7957763671875,19.0277633666992,17.3744850158691,18.6343936920166,18.1469383239746,19.7036533355713,17.5895462036133,19.7784404754639,17.2350921630859,46498,96.01,96.04,41.6636,-86.9711,18.1,298,16.5,0,0,0,1,1,0,1,1,0.510638296604156,0.521126747131348,0.161971837282181,0.725352108478546,0.0211267601698637,19840
"1168","6833",19.0422477722168,16.7832355499268,17.9628715515137,16.8106060028076,22.903715133667,19.4738807678223,21.8676223754883,17.9250965118408,22.0899715423584,18.202672958374,22.9072093963623,19.1039600372314,45850,97.17,97.17,41.3149,-87.029,26.9,453,16.8,0,0,0,1,0,0,0,0,0.571428596973419,0.92380952835083,0.0857142880558968,0.223809525370598,0,19840
"1169","6835",22.1537551879883,17.1367835998535,20.9395065307617,17.4715461730957,20.9850330352783,19.3890533447266,20.3486423492432,18.7408828735352,20.8352642059326,18.9109878540039,21.7150955200195,19.0034599304199,45850,97.08,96.68,41.3149,-87.029,20.2,392,19.4,0,0,0,1,0,0,0,0,0.481865286827087,0.963730573654175,0.0414507761597633,0.165803104639053,0,21575
"1170","6837",21.5407810211182,16.6765537261963,20.7470836639404,16.8083820343018,20.9609355926514,18.8837051391602,20.4921741485596,18.9077491760254,20.8699111938477,18.3696994781494,21.250244140625,18.3353958129883,43087,98.01,96.6,41.3547,-87.1273,14.1,266,18.9,0,0,0,1,0,0,0,0,0.552447557449341,0.930069923400879,0.125874131917953,0.181818187236786,0,21575
"1171","6839",18.9667530059814,17.6984634399414,17.5157165527344,16.7527675628662,22.9374446868896,19.4366283416748,21.3612098693848,18.0100421905518,21.2864437103271,17.7796688079834,22.1641044616699,18.3884506225586,43087,97.48,96,41.3547,-87.1273,21.4,416,19.4,0,0,0,1,0,0,0,0,0.48756217956543,0.890547275543213,0.0820895507931709,0.186567157506943,0,21575
"1172","6840",21.4994564056396,16.838321685791,20.692964553833,16.9356880187988,20.8209552764893,18.8960456848145,20.5878086090088,19.4061241149902,20.6995124816895,18.6792011260986,20.9474353790283,18.1732978820801,43087,96.46,95.83,41.4062,-87.2052,25,413,16.5,0,0,0,1,0,0,0,0,0.526548683643341,0.820960700511932,0.131004363298416,0.139737993478775,0,21575
"1173","6843",19.0202713012695,17.4667949676514,17.6506538391113,17.1885375976562,23.061466217041,19.472562789917,22.105297088623,18.4966773986816,22.2884063720703,18.4921073913574,23.1507186889648,19.4075527191162,47079,96.33,95.96,41.4781,-87.1812,21.6,396,18.3,0,0,0,1,0,0,0,0,0.526582300662994,0.876262605190277,0.154040411114693,0.1868686825037,0.0050505050458014,21575
"1174","6845",22.1208190917969,17.0890102386475,21.1243438720703,17.270170211792,21.228551864624,18.7388305664062,21.097785949707,20.0477142333984,20.9723567962646,19.0451011657715,22.044750213623,18.8613243103027,47079,97.49,97.08,41.476,-87.1815,22.2,405,18.2,0,0,0,0,0,0,1,1,0.502283096313477,0.867579936981201,0.123287670314312,0.0913242027163506,0.018264839425683,17339
"1175","6846",21.3505382537842,16.8645095825195,20.4338703155518,17.3519248962402,20.4014587402344,18.7515487670898,20.2790241241455,19.3931922912598,20.4254398345947,18.2292327880859,20.9575996398926,18.2037162780762,47079,97.24,96.9,41.5072,-87.1427,19.3,354,18.3,0,0,0,1,0,0,0,0,0.535294115543365,0.82558137178421,0.255813956260681,0.290697664022446,0.00581395346671343,17339
"1176","6849",19.3520584106445,17.2543487548828,17.6575012207031,17.1430892944336,22.6804389953613,19.416862487793,21.6887168884277,18.2061977386475,21.8751220703125,17.986291885376,22.8638954162598,18.9945964813232,45850,97.14,96.83,41.4844,-86.9918,23.8,426,17.9,0,0,0,1,0,0,0,0,0.538888871669769,0.888888895511627,0.200000002980232,0.188888892531395,0,17339
"1177","6852",22.2467384338379,17.2497024536133,21.2039680480957,17.4599990844727,21.1229953765869,19.3590030670166,20.2339992523193,19.186408996582,21.2746601104736,18.6998100280762,21.6686954498291,18.9170436859131,45850,97.11,96.77,41.4845,-86.9914,17.9,367,20.5,0,0,0,1,0,0,0,0,0.507614195346832,0.898477137088776,0.197969540953636,0.197969540953636,0.00507614202797413,17339
"1178","6857",22.0451717376709,17.7173480987549,20.1715984344482,16.7722702026367,20.5117721557617,19.1872730255127,19.738842010498,19.060173034668,20.604175567627,18.5896301269531,20.9472808837891,18.9484119415283,48096,96.6,96.09,41.5759,-87.1866,25.7,507,19.7,0,0,1,1,1,0,0,0,0.490039855241776,0.677290856838226,0.163346618413925,0.593625485897064,0,17339
"1179","6859",18.3393058776855,17.1019554138184,17.1994781494141,16.7982559204102,22.4176845550537,19.2730293273926,20.9399261474609,17.8461570739746,21.1056480407715,17.7960968017578,22.3542881011963,18.8796977996826,48096,95.52,95.62,41.5651,-87.2069,38.4,811,21.1,0,0,1,1,1,0,0,0,0.522068083286285,0.657430708408356,0.132241815328598,0.501259446144104,0.0151133500039577,17339
"1180","6861",21.2367916107178,16.4374485015869,20.3701076507568,16.7751522064209,20.1667785644531,18.5738887786865,20.0597381591797,19.5299873352051,20.0686416625977,18.6110744476318,20.6772212982178,18.554780960083,48096,96.05,95.31,41.594,-87.1775,25.4,491,19.3,0,0,1,1,1,0,0,0,0.527363181114197,0.691542267799377,0.194029852747917,0.517412960529327,0.00995024852454662,17339
"1181","6865",21.1182422637939,16.5030097961426,20.1730041503906,16.7573490142822,20.1748065948486,18.6651420593262,19.9945087432861,19.1723976135254,20.1908016204834,18.5229339599609,20.8423538208008,18.2582931518555,48096,96.53,95.51,41.5698,-87.1894,27.9,556,19.9,0,0,1,1,1,0,0,0,0.560439586639404,0.62773722410202,0.153284668922424,0.598540127277374,0.0583941601216793,19338
"1182","6869",21.7714424133301,17.1440353393555,20.4437389373779,17.1198043823242,19.9389038085938,18.3111839294434,19.7769660949707,19.0850009918213,20.5802707672119,18.8270835876465,20.8723735809326,18.3240509033203,48096,96.76,95.69,41.582,-87.1439,20,459,23,0,0,1,0,0,0,0,0,0.477064222097397,0.726027369499207,0.146118715405464,0.337899535894394,0.0319634713232517,19338
"1183","6871",18.6985340118408,17.1724052429199,17.3146800994873,16.9516525268555,22.3705272674561,18.960693359375,21.2274551391602,17.8679676055908,21.3837566375732,17.6423320770264,22.3267250061035,18.6641845703125,48096,95.17,95.47,41.5758,-87.1847,56.8,1244,21.9,0,0,1,1,0,0,0,0,0.497076034545898,0.725604653358459,0.130942448973656,0.421184331178665,0.0266889072954655,19338
"1184","6874",21.2819042205811,16.732593536377,20.364782333374,17.3102893829346,20.4227809906006,19.1044139862061,19.8115329742432,19.0400733947754,20.1861228942871,18.7763729095459,21.0670318603516,18.8783016204834,48096,97.1,96.33,41.5745,-87.1685,22,506,23,0,0,1,0,0,0,0,0,0.598360657691956,0.6926229596138,0.180327862501144,0.344262301921844,0.0614754110574722,19338
"1185","6876",20.871223449707,16.4354782104492,20.0026073455811,16.6190299987793,19.7287330627441,18.1312122344971,19.7385959625244,19.4101791381836,20.2443714141846,18.8196506500244,20.6894950866699,18.6939792633057,48096,96.12,94.7,41.5417,-87.1295,19.8,372,18.8,0,0,1,1,1,0,0,0,0.541436493396759,0.740331470966339,0.154696136713028,0.657458543777466,0.0110497241839767,19338
"1186","6877",21.398889541626,16.7707805633545,20.8076286315918,17.6171417236328,20.9294948577881,19.850715637207,20.7972793579102,20.0931167602539,20.9667644500732,19.224645614624,21.1709423065186,19.5623607635498,48096,97.28,96.1,41.5651,-87.2023,22.3,465,20.9,0,0,1,1,0,0,0,0,0.490494310855865,0.711026608943939,0.121673002839088,0.467680603265762,0.0342205315828323,12845
"1187","6879",21.0648345947266,16.548469543457,20.1271209716797,16.7786617279053,20.4962596893311,18.8062839508057,20.0840625762939,19.4080619812012,20.5765571594238,18.8780765533447,21.1871185302734,18.5362815856934,48096,95.88,97.32,41.5432,-87.1421,22,447,20.3,0,0,1,1,1,0,0,0,0.5,0.810810804367065,0.144144147634506,0.472972959280014,0.00450450461357832,12845
"1188","6885",19.8406753540039,18.000244140625,18.362585067749,17.7621192932129,23.705114364624,19.8061637878418,22.037281036377,18.4974536895752,22.530179977417,18.4520225524902,23.4165287017822,19.3696098327637,53879,98.41,97.23,41.4728,-87.0659,41.4,804,19.4,0,0,1,0,0,0,0,0,0.501243770122528,0.873134315013885,0.0870646759867668,0.156716421246529,0.0124378111213446,274569
"1189","6887",19.2123794555664,17.3372745513916,17.8104934692383,16.9585094451904,22.8616523742676,19.3096790313721,21.9616184234619,18.4680976867676,21.8430938720703,18.0186367034912,22.9367942810059,19.0240688323975,53879,98.66,97.74,41.4828,-87.0465,39.3,714,18.2,0,0,1,1,0,0,0,0,0.500709235668182,0.821782171726227,0.124469593167305,0.28854313492775,0.036775104701519,12845
"1190","6888",21.8295364379883,17.5377712249756,20.6213302612305,17.4991626739502,20.0443553924561,18.473331451416,20.6240558624268,19.4389991760254,20.3213844299316,18.5513668060303,21.1433429718018,18.5454368591309,53879,97.16,96.79,41.4836,-87.0465,13,283,21.8,0,0,1,1,0,0,0,0,0.484615385532379,0.671755731105804,0.183206111192703,0.488549619913101,0.0763358771800995,12845
"1191","6891",22.101676940918,17.5141563415527,20.74680519104,17.3768882751465,20.7164363861084,18.8003787994385,20.663423538208,19.6064300537109,20.9743556976318,18.8757762908936,21.5832786560059,19.0081577301025,53879,96.86,97.13,41.471,-87.0597,15,342,22.8,0,0,1,1,0,0,0,0,0.511904776096344,0.797619044780731,0.136904761195183,0.333333343267441,0.0476190485060215,164343
"1192","6893",21.9802474975586,17.0237808227539,20.7707614898682,16.9302463531494,20.6215934753418,18.4531898498535,20.8031711578369,19.3861026763916,21.1241436004639,18.9965896606445,21.3796157836914,18.5921688079834,53879,96.58,96.89,41.5053,-87.0388,25.2,563,22.3,0,0,1,1,0,0,0,0,0.48880597949028,0.799256503582001,0.133828997612,0.420074343681335,0.0334572494029999,164343
