"","SchoolNo","z_s09_ELA","z_s09_math","Attendance_0809","FTE08","MEMBER08","PUPTCH08","county.pop","TITLEI08","STITLI08","male","white","sped","frpl","lep","study","trt","N.EXPT","prob"
"719",4165,-0.957805339495618,-0.745957379856196,0.873720808203562,-0.32593966142332,-0.313827031915063,-0.0317571248413327,0.966486430509974,0.54307375891987,0.998349997916735,-0.817709412088409,-2.87672970007252,0.532905227167259,1.76311302376801,-0.504521327384326,0,0,1,0.04985498037091
"720",4168,-1.2944863258647,-0.134981875296201,3.40883930183102,-0.170106193824928,-0.360681668358608,-0.598240624220172,0.966486430509974,0.54307375891987,0.998349997916735,-4.27957367178949,-2.82411289512248,-2.57407694294291,1.15715949183741,-0.558738239841524,0,0,1,0.032691187487891
"721",4169,-0.026348620865316,0.387688018380171,0.907372823605698,0.00304210350661768,0.426476223892937,1.13661509262752,0.966486430509974,0.54307375891987,0.998349997916735,-0.137412154488923,-2.8811080982387,-1.17878967971978,1.74856439160667,-0.558738239841524,0,0,1,0.425136144681404
"722",4171,0.751178470340073,0.969097405570809,0.862503469736194,-1.18302373321447,-1.04475936043436,0.286889843559264,0.966486430509974,-1.84015427297776,-1.00099113547736,0.198437399331822,0.0613735095633492,0.191413988221506,-0.91686463208569,-0.558738239841524,0,0,1,0.0471193271586718
"723",4177,-0.894480840638413,-0.453645237205548,0.683026054258132,-0.0748746302925779,-0.281028786404582,-0.598240624220172,0.966486430509974,0.54307375891987,-1.00099113547736,-1.78635142649047,-0.66768010339321,-0.219803709206798,-0.292492858738076,-0.244360086714794,0,0,1,0.11797322528869
"724",4181,0.300855442388935,1.14624945131885,0.267984530965153,-1.11376441428185,-0.791744323639216,1.24283074876105,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.35732765535143,-0.0577568593590376,-0.115069986945345,-0.492585491597578,-0.355639953256037,0,0,1,0.0568504969063151
"725",4185,-0.159356796061255,0.326422533493506,-0.281665053936385,-0.481773129021711,-0.102981167919114,1.1720203113387,0.966486430509974,0.54307375891987,0.998349997916735,-1.49934978374021,-1.74751630267057,-0.618389538791632,0.819012917578848,-0.260017826038971,0,0,1,0.434426003835943
"726",4189,0.222516574342443,0.79003745300016,0.425027269508447,-1.1743663183479,-0.96510647848033,0.676347249382216,0.966486430509974,0.54307375891987,-1.00099113547736,-0.781715435502,-0.78265263824233,-0.495448995322899,0.0639467442932697,-0.306201579164605,0,0,1,0.206307558401174
"727",4283,-0.346012090029936,-0.0979847935026911,-0.0685356230562031,-0.0748746302925779,0.262484996340532,0.924183780360457,0.966486430509974,0.54307375891987,-1.00099113547736,0.104345414895906,0.0664500839508511,-1.57707577226501,-1.01221897492542,-0.00660051583578361,0,0,1,0.4357450241417
"728",4285,0.388017260458023,0.838402569033611,0.189463161693498,-1.07047733994897,-0.454390941245697,2.62363427849697,0.966486430509974,0.54307375891987,-1.00099113547736,-0.46650173758357,0.0656856290357761,-0.415906148793247,-0.582811030283626,0.10204629179874,0,0,1,0.153566195014234
"729",4290,0.604136885593165,0.822231502770157,0.593287346519109,-0.992560606149772,-0.477818259467469,2.05715077911813,0.966486430509974,0.54307375891987,-1.00099113547736,1.21155535906276,0.0345453927643248,-0.756231109880737,-0.992834509270441,0.0724147029403516,0,0,1,0.110859371507315
"730",4301,0.376919621418961,0.826839237244997,0.301636546367289,-0.403856395222516,0.220315823541342,1.9509351229846,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.481474314233914,0.234384568101804,-0.124361057308858,-1.17590569488234,0.145584235415602,0,0,1,0.160922101527087
"731",4303,0.362493828012621,0.0932136528683371,0.00998574621545195,-0.784782649351917,-0.34193981378119,1.56147771716165,0.966486430509974,0.54307375891987,-1.00099113547736,-0.966946033474241,-0.303512583977843,-1.25607568265711,-1.23348001702702,0.5655253856128,0,0,1,0.430456049510655
"732",4309,-1.33433461239129,0.0323044250486042,-0.988357377381201,1.64795092815631,1.90708273550894,0.60553681195986,0.966486430509974,0.54307375891987,-1.00099113547736,-0.333819829401165,-0.2292167423902,-0.915026011339782,-0.329157813713232,-0.327151056670832,0,0,1,0.0275752105685038
"733",4311,0.711731097752599,-0.529622422057191,0.0885071154870911,-0.983903191283195,-0.787058859994861,0.60553681195986,0.966486430509974,0.54307375891987,0.998349997916735,0.919607504562853,-0.637945078745591,-1.29958137308839,0.37783545560996,0.377495236212702,0,0,1,0.171644066594502
"734",4317,1.10196395029193,0.552145723458369,0.144593807823994,-0.64626401148668,-0.285714250048937,1.1720203113387,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.0595781401517499,0.192919130095646,-0.670909379899306,-0.568539077674858,-0.319575792908693,0,0,1,0.0457234832205637
"735",4325,0.739819242064072,-0.0765643008185645,-0.696706577229364,-1.07047733994897,-1.03538843314565,-0.173377999686043,0.966486430509974,0.54307375891987,0.998349997916735,-2.37740375036622,-0.75744361851116,-1.70588983934074,0.685334552227938,-0.261175652204316,0,0,1,0.248575427318884
"736",4327,0.870727594961734,0.0112530661929867,0.301636546367289,0.435912846835483,1.41979451649608,2.34039252880755,0.966486430509974,-1.84015427297776,-1.00099113547736,0.54849214177413,-0.00614861824603835,-0.653427528209968,-0.453802827287938,-0.366810374390459,0,0,1,0.179975312882712
"737",4333,-0.962253778203466,1.12742362606839,0.200680500160882,1.62197868355657,2.61458774580646,1.77390902942871,0.966486430509974,0.54307375891987,-1.00099113547736,0.0205439781246801,-0.181347560695606,-0.883387159223097,-1.4608208735108,-0.385495809713197,0,0,1,0.0122028915687148
"738",4337,1.23943478100206,-0.351983205500634,0.167028484758746,-0.187421023558083,0.253114069051823,1.24283074876105,0.966486430509974,0.54307375891987,-1.00099113547736,-1.54614343331806,-0.223803259069838,0.549603899160982,-1.00737560174568,-0.380408045414684,0,0,1,0.0348887064030781
"739",4341,1.53798344937135,0.750675339352288,0.122159130889227,-0.525060203354598,-0.281028786404582,0.711752468093392,0.966486430509974,0.54307375891987,-1.00099113547736,0.356115289034307,-0.0709507349512933,-0.0614313177010671,-1.33916918263804,-0.447475711735787,0,0,1,0.00284966787706083
"740",4343,1.99394628440271,1.25348497460793,0.425027269508447,0.228134890037628,0.857538879173545,1.59688293587283,0.966486430509974,-1.84015427297776,-1.00099113547736,0.303342376898536,-0.300839128380455,-0.450097173644211,-1.80091474000231,-0.354342204128696,0,0,1,1.52046192666172e-05
"741",4349,0.0810835197018005,-0.389239968650234,0.671808715790765,0.418598017102328,0.543612815001798,0.357700280981618,0.966486430509974,0.54307375891987,-1.00099113547736,-0.93380774676544,-0.257918324750446,-0.0849103734194536,-1.01422836859078,-0.172676440287681,0,0,1,0.421630645829883
"742",4351,0.45323685960204,0.116215841084811,0.357723238704176,0.280079379237091,0.23905767811876,-0.0317571248413327,0.966486430509974,0.54307375891987,-1.00099113547736,-0.183680398569703,-0.021733917525266,0.165532109712422,-0.946327773140301,-0.280581901702507,0,0,1,0.392267814763437
"743",4356,-1.54746302146973,-0.643867195832768,-0.0573182845888193,-1.51200549814441,-1.35399996096175,0.393105499692796,0.966486430509974,0.54307375891987,0.998349997916735,-0.675616085439202,-1.45342066845565,-1.17051035150899,1.05088626982783,2.07944550325169,0,0,1,0.00361845456417163
"744",4361,0.354708704853752,-0.232997637381862,-1.07809608512022,-0.802097479085072,-0.318512495559418,1.73850381071754,0.966486430509974,0.54307375891987,0.998349997916735,0.610029705609936,-1.41712851434376,-1.03521848991726,0.906610875657625,2.94385586274191,0,0,1,0.411041132372185
"745",4369,0.172506114634828,0.210098162742581,-0.0573182845888193,-1.18302373321447,-1.09629946052225,0.0390533125810219,0.966486430509974,0.54307375891987,-1.00099113547736,-0.29163864808121,0.794328788853172,-0.299202391554768,-1.0653026061716,-0.558738239841524,0,0,1,0.463134603357225
"746",4373,0.657058947241858,-0.629885179017079,0.525983315714838,-0.429828639822248,-0.505931041333595,-0.35040409324193,0.966486430509974,0.54307375891987,-1.00099113547736,-1.34378017609561,-0.121372597812739,-0.818830905385676,-0.208584903820991,-0.125002940183942,0,0,1,0.160175226842053
"747",4411,-2.22355462102773,-1.16437486664784,-0.820097300370523,5.11091687478723,5.32278573224332,0.499321155826329,0.966486430509974,0.54307375891987,0.998349997916735,0.531655485620895,-2.12011514805538,-0.624292621241641,1.46282294416355,2.99078646748739,0,0,1,3.37460190550562e-06
"748",4413,-1.97660158627442,-1.08935270827105,-1.53800696228272,5.29272258698535,5.32747119588768,0.357700280981618,0.966486430509974,0.54307375891987,0.998349997916735,-0.275018074188705,-1.82328201630808,-0.342404714913093,1.39633072168614,0.707096154386757,0,0,1,3.76540236461133e-05
"749",4422,0.302146328405785,-0.780665617300676,-1.23513882366352,0.461885091435215,1.19957772521142,1.73850381071754,0.966486430509974,0.54307375891987,0.998349997916735,0.213634198328104,-1.68963903646112,-0.0614313177010671,0.92621648299878,0.924762230233236,0,0,1,0.197605544508738
"750",4425,-2.28841808917255,-1.08432218679511,-2.81678354756383,1.51808970515765,0.923135370194508,-0.810671936487236,0.966486430509974,0.54307375891987,0.998349997916735,-0.368751894877354,-2.64815290648681,-0.287694148677686,2.07400444058383,0.941932310125698,0,0,1,2.69279295976712e-06
"751",4433,-1.8924565745134,-1.15087894757724,-1.07809608512022,2.34054411748249,2.08513035399441,-0.137972780974865,0.966486430509974,0.54307375891987,0.998349997916735,-0.483910419721648,-1.59460507813048,-0.571429482694117,0.99215346144953,1.09727658906775,0,0,1,5.48066201038788e-05
"752",4447,-0.109390408453321,-0.689551799356184,-1.19026946979401,-0.715523330419299,-0.763631541773089,-0.385809311953107,0.966486430509974,0.54307375891987,0.998349997916735,1.55387406056686,-2.63947705165405,-1.15004331596412,2.19851293198515,3.30558133888877,0,0,1,0.274074923107809
"753",4449,0.253543332527045,-0.791776116311403,-1.79600574703242,0.825496515831461,1.15740855241223,0.782562905515747,0.966486430509974,0.54307375891987,0.998349997916735,0.0823153844070459,-1.94089640748552,-0.381315560985483,1.34536540564207,2.43833352953252,0,0,1,0.200696086346428
"754",4451,0.292286973200004,-0.237796377151631,-1.94183114710833,-0.767467819618762,-0.295085177337646,1.66769337329518,0.966486430509974,0.54307375891987,0.998349997916735,-0.425136044795646,-1.71609976958736,-1.00751900185141,1.15980915295399,3.15599461217958,0,0,1,0.429639922319842
"755",4453,-0.0156234621527059,-1.05794521401337,-0.663054561827229,1.24970984429375,0.848167951884837,-0.562835405508995,0.966486430509974,0.54307375891987,0.998349997916735,1.43018768650009,-1.79102669693308,-0.244769263582674,1.2842659436506,2.0563373130681,0,0,1,0.0963323896172233
"756",4455,-0.113863015731927,-1.1594087289792,-2.27835130112969,0.635033388766761,0.895022588328381,0.640942030671038,0.966486430509974,0.54307375891987,0.998349997916735,0.0682241569778114,-2.56579025505318,-0.963276414649735,2.29199049885259,4.10665624052762,0,0,1,0.0621990681949152
"757",4457,0.157124951841606,-0.847350072633983,-1.52678962381535,-0.10084687489231,9.9032256683724e-05,0.251484624848086,0.966486430509974,0.54307375891987,0.998349997916735,0.185872067867239,-1.71356395635774,0.477606854816991,0.885861928773688,0.917629996268497,0,0,1,0.184632518812944
"758",4459,0.476782734283709,-0.719370086637348,-2.76069685522694,-1.2869127116134,-1.03070296950129,0.959588999071634,0.966486430509974,0.54307375891987,0.998349997916735,1.69063193139397,-1.87805097149846,0.285689325108793,1.37044644074181,1.26914631559496,0,0,1,0.184004270416197
"759",4461,-0.129005336178427,-1.30548378401367,-3.50104119407389,0.254107134637359,-0.266972395471519,-1.23553456102137,0.966486430509974,0.54307375891987,0.998349997916735,0.787949767095829,-2.64663386439994,-0.389267408330343,2.43865597351779,2.31554394476122,0,0,1,0.0310298264055532
"760",4463,0.00626331122764671,-0.789457226185592,-1.7062670392934,0.886098419897503,0.698233115265495,-0.244188437108398,0.966486430509974,0.54307375891987,0.998349997916735,-0.202319713583238,-2.0647653173334,-0.281319032247923,1.74011428840552,4.36602951186479,0,0,1,0.223492765063619
"761",4465,-0.206007824427703,-1.98807017822757,-2.1661779164559,0.21947747517105,0.107864696076836,-0.244188437108398,0.966486430509974,0.54307375891987,0.998349997916735,0.856911088602577,-2.80960604038148,1.50764930210375,2.05345798812668,0.174026038188355,0,0,1,0.000338928436630546
"762",4469,0.272302408509746,-0.770192517982145,-1.57165897768486,0.738922367165688,0.866909806462254,0.357700280981618,0.966486430509974,0.54307375891987,0.998349997916735,0.781285257368489,-1.5184940215915,0.491033311032315,1.36986049942172,2.0871809002759,0,0,1,0.208443736727209
"763",4479,-0.315037934028903,-1.57732831432784,-1.88574445477145,-0.438486054688825,-0.238859613605392,0.570131593248683,0.966486430509974,0.54307375891987,0.998349997916735,0.264268488088583,-2.51726611946933,-0.447607748629279,1.95444467601182,0.71441514296403,0,0,1,0.00562895578757506
"764",4484,0.0818171069095871,-0.634448917890244,-1.33609486986992,0.842811345564616,0.707604042554204,-0.137972780974865,0.966486430509974,0.54307375891987,0.998349997916735,0.352116287194815,-1.84458104819029,-0.0137969829084962,2.03635717221911,0.626001657992432,0,0,1,0.306149542247176
"765",4677,0.169463718075317,-1.90008755944413,0.0436377616175876,-0.992560606149772,-1.46645108842625,-2.47471721591257,-0.433233772215849,0.54307375891987,-1.00099113547736,-2.5489604852759,0.88057545151244,0.37874030360418,-1.22488800616241,-0.558738239841524,0,0,1,0.000690053034623641
"766",4679,1.37904097602639,0.419165261762449,0.425027269508447,-0.706865915552721,-0.580898459643266,0.286889843559264,-0.433233772215849,0.54307375891987,-1.00099113547736,-0.609978878710939,0.764474114304162,-0.643388800620073,-0.609894255955758,-0.493121872070925,0,0,1,0.0154456070492717
"767",4693,1.16198730671391,0.670901655997716,-0.124622315393091,-0.248022927624124,-0.121723022496532,0.322295062270441,0.966486430509974,0.54307375891987,0.998349997916735,-0.91523651246418,0.243078302948026,0.0753685634601705,-0.230961749717149,0.609772405701355,0,0,1,0.0265811821308765
"768",4699,0.191448587419457,0.639716285875179,0.110941792421859,-0.187421023558083,9.9032256683724e-05,0.499321155826329,0.966486430509974,0.54307375891987,-1.00099113547736,-0.246817859144399,0.703489549151868,-0.963276414649735,-0.268569838641575,-0.558738239841524,0,0,1,0.290760131994311
"769",4701,-0.89016888327159,-0.660976119555647,1.47945708544199,-0.403856395222516,-0.313827031915063,0.216079406136909,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.89099681885677,0.750461806397706,-0.384919406239382,-0.644246277581235,-0.558738239841524,0,0,1,0.0788155391097448
"770",4707,0.722774712927554,0.180539556817504,0.413809931041063,-0.542375033087752,-0.51061650497795,-0.0317571248413327,0.966486430509974,0.54307375891987,0.998349997916735,-1.11932324771849,0.377469656943245,-0.851600253603297,0.0619652878576647,0.00993694353151963,0,0,1,0.247879291421494
"771",4713,0.617978368258316,0.489382241988849,0.256767192497769,-0.334597076289897,-0.501245577689241,-0.598240624220172,0.966486430509974,0.54307375891987,0.998349997916735,1.41546153242794,0.0420657938971112,0.00768503589029659,0.826066024654716,-0.242807587708256,0,0,1,0.223958251679132
"772",4715,-1.97826921765962,-0.960859797942972,-0.707923915696748,1.49211746055791,0.754458678997748,-1.05850846746548,0.966486430509974,0.54307375891987,0.998349997916735,-0.702222323806552,-1.12194422346028,0.0648580611785973,1.29750832519441,-0.33708925723932,0,0,1,6.29262481604387e-05
"773",4717,-1.26563758241339,0.40103048937679,0.481113961845335,1.61332126869,1.4385363710735,-0.102567562263689,0.966486430509974,0.54307375891987,0.998349997916735,0.412884242978615,0.285793992461366,-0.590726480703331,-0.0295655589851552,-0.284440329216111,0,0,1,0.0286019406572977
"774",4721,0.814983497251938,0.100396739634542,0.335288561769424,-1.11376441428185,-1.10098492416661,-0.314998874530752,0.966486430509974,0.54307375891987,0.998349997916735,-1.57597684544967,0.360121095959335,-0.0849103734194536,0.835682355731469,-0.227828108914729,0,0,1,0.20611120523376
"775",4727,1.54118365248142,1.34666336663944,0.716678069660268,-0.507745373621443,-0.38410898658038,0.322295062270441,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.760139029759191,0.43561163731423,-0.486809256657909,-0.682456868207725,-0.558738239841524,0,0,1,0.000229939989064325
"776",4734,0.307911243381927,0.173118249964276,0.997111531344721,-0.464458299288557,-0.140464877073949,0.994994217782812,0.966486430509974,0.54307375891987,-1.00099113547736,1.02513260861763,0.738187120931346,0.10415213505769,-1.17684411652779,-0.558738239841524,0,0,1,0.437957861295691
"777",4737,-1.0043014046728,-0.676430379431158,0.873720808203562,-0.42117122495567,-0.360681668358608,0.109863750003376,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.994389960605901,0.666992730734967,-0.979277083087571,-1.2365115767085,-0.558738239841524,0,0,1,0.0505829217839345
"778",4745,-0.826618337193463,0.851272892110155,0.739112746595036,1.5354045348908,1.06369927952514,-0.598240624220172,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.545752126739541,0.339957388705341,-1.36038767282953,-0.421505370125827,-0.278141936960003,0,0,1,0.0564757742927091
"779",4749,1.12942086840131,0.712113731041632,0.279201869432521,-0.360569320889629,-0.38410898658038,-0.137972780974865,0.966486430509974,0.54307375891987,0.998349997916735,1.01162154725835,-0.120076915327961,-1.24682402408427,0.923901260815818,0.148178399027824,0,0,1,0.0275111521501932
"780",4753,1.70394333833213,1.40215362401253,1.18780628529015,-0.118161704625464,0.360879732871975,1.34904640489459,0.966486430509974,-1.84015427297776,-1.00099113547736,-0.970287168430827,0.710716673082758,-1.16243508303017,-1.30544288764058,-0.517596146267345,0,0,1,5.89511763582943e-05
"781",4757,0.559841582039343,0.0565728281417553,0.368940577171544,-0.949273531816886,-0.890139060170659,-0.0317571248413327,0.966486430509974,0.54307375891987,0.998349997916735,0.525155257612349,-0.211693879388289,-1.18231210851135,1.01503640877542,0.451408402866152,0,0,1,0.346803835812342
"782",4767,1.31319015068036,0.660108783769651,0.638156700388629,-0.793440064218494,-0.71209144168519,0.109863750003376,0.966486430509974,0.54307375891987,0.998349997916735,-0.719751627206599,0.0348373205312458,-0.784931579643307,0.29044537744805,-0.338131493834628,0,0,1,0.0131203701955873
"783",4773,1.15826676849133,0.248271322082655,0.716678069660268,-0.828069723684804,-0.707405978040836,0.251484624848086,0.966486430509974,0.54307375891987,0.998349997916735,-1.20820187760977,-0.183037503099809,-0.916479191476873,0.743153981489626,0.299999412543563,0,0,1,0.0569812044862718
"784",4788,-2.0759201954559,-0.704562884024959,0.0997244539544749,0.0636440075726587,-0.398165377513443,-1.20012934231019,-0.433233772215849,0.54307375891987,0.998349997916735,0.893738313906847,-1.02503263881058,0.668881609333862,0.564433800627422,-0.365845904551239,0,0,1,6.69380343004236e-05
"785",4789,-1.30843727793883,0.332283606083562,0.0436377616175876,0.0982736670389681,-0.388794450224734,-1.23553456102137,-0.433233772215849,0.54307375891987,0.998349997916735,0.390519728990232,-0.41519856993787,-0.251398741635145,0.0884425112591807,-0.242373614413248,0,0,1,0.0254602056306881
"786",4805,0.577730589473229,-0.737515589657481,-0.775227946501019,-0.507745373621443,-0.590269386931975,-0.385809311953107,-0.433233772215849,0.54307375891987,0.998349997916735,0.353310659690924,-1.07957713798294,1.05668299876313,1.20996368346737,-0.392566924203221,1,1,1,0.14738237667326
"787",4811,0.0745181985279713,-0.992340260515561,-0.102187638458323,-0.706865915552721,-0.698035050752127,-0.137972780974865,-0.433233772215849,0.54307375891987,0.998349997916735,0.79157284500222,-1.87975350862913,0.368123752491125,2.01659323146977,-0.386990704597926,1,1,1,0.121278224329137
"788",4821,0.281520585749008,-0.669168959032749,-0.39383843861016,-0.152791364091774,-0.42627815937957,-0.810671936487236,-0.433233772215849,0.54307375891987,0.998349997916735,-0.646360619354321,-1.25403074251295,-0.100339311604397,1.23225853527714,-0.120045982762777,0,0,1,0.258454372537673
"789",4825,-0.119187209711107,-1.47061215375093,-0.562098515620838,0.0549865927060816,-0.281028786404582,-0.881482373909591,-0.433233772215849,0.54307375891987,0.998349997916735,0.267607403021921,-0.921846181512842,0.632968652233727,1.03945072020396,-0.101767100982403,0,0,1,0.0126953007487295
"790",4829,-0.293869109369397,-1.40075250365501,-0.719141254164132,-0.654921426353257,-0.71209144168519,-0.385809311953107,-0.433233772215849,0.54307375891987,0.998349997916735,0.19207333274788,-1.4716076783726,1.39565421669856,1.70866814258691,-0.143309944787542,1,0,1,0.0163554199807349
"791",4833,0.446692863637745,-0.516537486289673,-1.01079205431595,-0.880014212884267,-1.00259018763517,-0.775266717776059,-0.433233772215849,0.54307375891987,0.998349997916735,-0.92292371289141,-1.1020026107131,0.459174064033563,1.78225574823727,-0.016569103353096,0,0,1,0.282408252806554
"792",4857,0.879948615562219,0.196948843167872,-0.337751746273272,-1.33885720081286,-1.27434707900772,-0.173377999686043,-0.433233772215849,0.54307375891987,0.998349997916735,-0.29163864808121,0.712124808482376,0.477606854816991,-0.392491446262045,-0.558738239841524,0,0,1,0.164353116138203
"793",4861,0.867004213377932,0.346975990906242,0.110941792421859,-0.317282246556742,-0.0842393133416961,0.676347249382216,-0.433233772215849,0.54307375891987,0.998349997916735,0.53962092895922,0.815378175264438,0.371907025107813,-0.182620244437301,-0.558738239841524,0,0,1,0.14878666929363
"794",4865,0.843444121889857,-0.269224259614938,-0.124622315393091,-1.19168114808105,-1.12909770603274,-0.102567562263689,-0.433233772215849,-1.84015427297776,-1.00099113547736,1.18136008314514,0.752667232963535,1.34394672519735,-0.361726430300586,-0.558738239841524,0,0,1,0.172545395436102
"795",4869,0.936170397965455,0.584861282067413,0.671808715790765,-1.32154237107971,-1.1431540969658,0.534726374537505,-0.433233772215849,0.54307375891987,0.998349997916735,0.1681858828258,0.712873519989375,0.695113526773271,-0.105356099350433,-0.558738239841524,1,0,1,0.0803993547187089
"796",4873,0.73433439817311,-0.463622581208063,-0.326534407805888,-1.86695950767408,-1.60701499775689,1.56147771716165,-0.433233772215849,0.54307375891987,-1.00099113547736,0.232949880418136,0.88057545151244,0.5984439236025,-0.101173054572438,-0.558738239841524,1,0,1,0.181180512763723
"797",4878,-1.34962052258194,-0.0909218898433764,-0.158274330795226,-0.706865915552721,-0.63712402337552,0.0744585312921986,-0.433233772215849,-1.84015427297776,-1.00099113547736,0.967881169625327,0.858701335423741,-0.162303980916854,-0.553486363642554,-0.558738239841524,0,0,1,0.0250994905436811
"798",4885,0.651318200836548,0.234023185530149,-0.438707792479679,-1.3648294454126,-1.16658141518757,0.640942030671038,-0.433233772215849,0.54307375891987,-1.00099113547736,-0.485627237683818,0.733181166974362,1.15731504262532,-0.105094633807323,-0.558738239841524,0,0,1,0.277299011952963
"799",4889,0.776677734214643,-0.374727858488007,-0.0461009461214354,-1.04450509534924,-0.63712402337552,1.59688293587283,-0.433233772215849,-1.84015427297776,-1.00099113547736,0.673993014825069,0.838649856178757,0.115095907748575,-0.716079021290874,-0.558738239841524,1,1,1,0.184330303604134
"800",4891,-1.5549623868209,-0.426852988866877,-0.797662623435771,-1.07047733994897,-1.14783956061015,-0.739861499064882,-0.433233772215849,-1.84015427297776,-1.00099113547736,0.817810559513898,0.800292616738756,0.695113526773271,-0.642920369924931,-0.558738239841524,0,0,1,0.00548512661314595
"801",4905,-1.45322265551758,-0.0345603049450403,-1.89696179323883,0.565774069834142,0.698233115265495,0.393105499692796,-0.433233772215849,0.54307375891987,0.998349997916735,0.282592559803896,0.766233327703907,0.18447595733414,-0.0792572066266419,-0.558738239841524,0,0,1,0.0143993851654063
"802",4909,0.421777910504291,-0.235937831247984,-0.999574715848585,-1.06181992508239,-0.726147832618254,1.27823596747223,-0.433233772215849,0.54307375891987,0.998349997916735,-0.672475492580782,0.789101752465614,1.22240231848447,0.0345854563196888,-0.558738239841524,0,0,1,0.385317039628494
"803",4921,0.403974203908543,-0.528346549609477,-0.663054561827229,-1.21765339268078,-1.03070296950129,0.570131593248683,-0.433233772215849,0.54307375891987,0.998349997916735,-1.13176943793655,0.79609879773274,0.331520311189893,0.617122473495282,-0.558738239841524,1,1,1,0.292211801995195
"804",4924,-1.43030516367664,0.104030132492339,-0.427490454012295,-0.32593966142332,0.089122841499418,1.24283074876105,-0.433233772215849,0.54307375891987,0.998349997916735,0.131326097180868,0.804958288175434,0.736958476946177,-0.181271044536426,-0.533096573549105,0,0,1,0.0160931724749446
"805",4932,1.04605209426715,0.309337217166676,-0.248013038534249,-1.48603325354468,-1.25560522443031,0.888778561649279,-0.433233772215849,0.54307375891987,0.998349997916735,0.305248636842734,0.717307988233144,-0.35895714842037,-0.0480807392235023,-0.497222894684198,0,0,1,0.0847239409367959
"806",4935,0.379529827065325,1.01991554466186,0.739112746595036,0.695635292832802,0.665434869755014,0.0390533125810219,-0.433233772215849,0.54307375891987,-1.00099113547736,1.07304218987088,0.708602333377949,0.433872212996457,-0.835110469286584,-0.524434776765966,0,0,1,0.085608982019882
"807",4953,0.740727695990048,-0.152906327244741,-0.281665053936385,-0.77612523448534,-0.735518759906963,-0.0317571248413327,-0.433233772215849,0.54307375891987,0.998349997916735,1.42081178840491,-0.724158680247896,0.715113973388414,-0.280755048483791,-0.558738239841524,0,0,1,0.241571149907151
"808",4957,0.750993651857458,0.0755231287529605,-0.932270685044314,-0.594319522287216,-0.557471141421494,0.00364809386984396,-0.433233772215849,0.54307375891987,0.998349997916735,-1.11022781255765,0.0145735301830454,-0.788210407268177,0.842066854214604,-0.558738239841524,1,0,1,0.242445475560009
"809",4977,0.344013401434488,-0.638644595998342,-1.85209243936931,0.167532985971586,0.262484996340532,0.286889843559264,-0.433233772215849,0.54307375891987,0.998349997916735,-0.0136843399885807,-0.157431074767598,0.772736604236105,1.09425723704356,-0.416040937501287,0,0,1,0.258780300133638
"810",5005,-0.739584470381512,-0.00842691756751428,-0.707923915696748,1.05924671722905,0.984046397571115,0.00364809386984396,-0.433233772215849,-1.84015427297776,-1.00099113547736,-0.775350628910298,0.619221832887943,-0.977145216357771,-0.794633125887803,-0.558738239841524,0,0,1,0.250862090058272
"811",5009,-0.137044940171035,0.504754949041849,0.0885071154870911,1.32762657809294,1.15740855241223,-0.137972780974865,-0.433233772215849,0.54307375891987,-1.00099113547736,-1.38618409974601,0.690485044268202,-0.549659913396255,-0.623841598150299,-0.558738239841524,0,0,1,0.366550726206617
"812",5012,-0.421605692769726,0.447813909877893,0.155811146291362,-1.8583020928075,-1.48519294300367,2.83606559076404,-0.671046212090937,-1.84015427297776,-1.00099113547736,1.2884865639543,0.720496253274666,-0.254006402022112,-1.36178729848953,-0.558738239841524,0,0,1,0.319407517714644
"813",5025,0.507341759539297,1.55778216298475,0.245549854030385,0.176190400838164,0.534241887713089,0.924183780360457,-0.671046212090937,-1.84015427297776,-1.00099113547736,0.285816033529446,0.792824393758451,-0.154679873726028,-1.07445800661662,-0.558738239841524,0,0,1,0.00464135812428331
"814",5033,1.06809667419799,0.789715533963753,-1.41461623914156,0.210820060304473,0.890337124684026,1.73850381071754,-0.671046212090937,0.54307375891987,0.998349997916735,-0.370716615433229,0.197789016025672,-0.078243298592985,0.463536644084551,-0.396259617723004,1,1,1,0.0285005797565122
"815",5037,0.366487328917176,0.963528206240603,-0.0461009461214354,-0.758810404752185,-1.07287214230048,-1.44796587328843,-0.671046212090937,0.54307375891987,-1.00099113547736,-0.369722045027528,0.738187120931346,0.38868892858054,-0.369913183037102,-0.558738239841524,0,0,1,0.106652171588842
"816",5041,-3.62848003919203,-2.97007883354343,-3.43373716326964,0.730264952299111,0.721660433487267,0.0744585312921986,-0.671046212090937,-1.84015427297776,-1.00099113547736,0.392667231458443,0.553754669644328,-0.181763552562592,-0.374387717465374,0.348007645742386,0,0,1,7.98237018346783e-20
