SchoolNo,z_s09_ELA,z_s09_math,Attendance_0809,FTE08,MEMBER08,PUPTCH08,county.pop,TITLEI08,STITLI08,male,white,sped,frpl,lep,prob
4121,-0.76499559,-1.482942726,-0.416273116,0.435912847,1.232375971,1.880124686,0.966486431,0.543073759,0.998349998,-0.202319714,-2.856523568,-0.364774795,1.680528418,-0.55873824,0.003801841
4155,-1.241894094,-1.361780985,-0.023666269,1.067904132,1.16677948,0.322295062,0.966486431,0.543073759,0.998349998,-0.320714292,-2.88388148,-0.421454395,1.878910485,-0.498807604,0.001120053
4165,-0.957805339,-0.74595738,0.873720808,-0.325939661,-0.313827032,-0.031757125,0.966486431,0.543073759,0.998349998,-0.817709412,-2.8767297,0.532905227,1.763113024,-0.504521327,0.04985498
4168,-1.294486326,-0.134981875,3.408839302,-0.170106194,-0.360681668,-0.598240624,0.966486431,0.543073759,0.998349998,-4.279573672,-2.824112895,-2.574076943,1.157159492,-0.55873824,0.032691187
4169,-0.026348621,0.387688018,0.907372824,0.003042104,0.426476224,1.136615093,0.966486431,0.543073759,0.998349998,-0.137412154,-2.881108098,-1.17878968,1.748564392,-0.55873824,0.425136145
4171,0.75117847,0.969097406,0.86250347,-1.183023733,-1.04475936,0.286889844,0.966486431,-1.840154273,-1.000991135,0.198437399,0.06137351,0.191413988,-0.916864632,-0.55873824,0.047119327
4177,-0.894480841,-0.453645237,0.683026054,-0.07487463,-0.281028786,-0.598240624,0.966486431,0.543073759,-1.000991135,-1.786351426,-0.667680103,-0.219803709,-0.292492859,-0.244360087,0.117973225
4181,0.300855442,1.146249451,0.267984531,-1.113764414,-0.791744324,1.242830749,0.966486431,-1.840154273,-1.000991135,-0.357327655,-0.057756859,-0.115069987,-0.492585492,-0.355639953,0.056850497
4185,-0.159356796,0.326422533,-0.281665054,-0.481773129,-0.102981168,1.172020311,0.966486431,0.543073759,0.998349998,-1.499349784,-1.747516303,-0.618389539,0.819012918,-0.260017826,0.434426004
4189,0.222516574,0.790037453,0.42502727,-1.174366318,-0.965106478,0.676347249,0.966486431,0.543073759,-1.000991135,-0.781715436,-0.782652638,-0.495448995,0.063946744,-0.306201579,0.206307558
4283,-0.34601209,-0.097984794,-0.068535623,-0.07487463,0.262484996,0.92418378,0.966486431,0.543073759,-1.000991135,0.104345415,0.066450084,-1.577075772,-1.012218975,-0.006600516,0.435745024
4285,0.38801726,0.838402569,0.189463162,-1.07047734,-0.454390941,2.623634278,0.966486431,0.543073759,-1.000991135,-0.466501738,0.065685629,-0.415906149,-0.58281103,0.102046292,0.153566195
4290,0.604136886,0.822231503,0.593287347,-0.992560606,-0.477818259,2.057150779,0.966486431,0.543073759,-1.000991135,1.211555359,0.034545393,-0.75623111,-0.992834509,0.072414703,0.110859372
4301,0.376919621,0.826839237,0.301636546,-0.403856395,0.220315824,1.950935123,0.966486431,-1.840154273,-1.000991135,-0.481474314,0.234384568,-0.124361057,-1.175905695,0.145584235,0.160922102
4303,0.362493828,0.093213653,0.009985746,-0.784782649,-0.341939814,1.561477717,0.966486431,0.543073759,-1.000991135,-0.966946033,-0.303512584,-1.256075683,-1.233480017,0.565525386,0.43045605
4309,-1.334334612,0.032304425,-0.988357377,1.647950928,1.907082736,0.605536812,0.966486431,0.543073759,-1.000991135,-0.333819829,-0.229216742,-0.915026011,-0.329157814,-0.327151057,0.027575211
4311,0.711731098,-0.529622422,0.088507115,-0.983903191,-0.78705886,0.605536812,0.966486431,0.543073759,0.998349998,0.919607505,-0.637945079,-1.299581373,0.377835456,0.377495236,0.171644067
4317,1.10196395,0.552145723,0.144593808,-0.646264011,-0.28571425,1.172020311,0.966486431,-1.840154273,-1.000991135,-0.05957814,0.19291913,-0.67090938,-0.568539078,-0.319575793,0.045723483
4325,0.739819242,-0.076564301,-0.696706577,-1.07047734,-1.035388433,-0.173378,0.966486431,0.543073759,0.998349998,-2.37740375,-0.757443619,-1.705889839,0.685334552,-0.261175652,0.248575427
4327,0.870727595,0.011253066,0.301636546,0.435912847,1.419794516,2.340392529,0.966486431,-1.840154273,-1.000991135,0.548492142,-0.006148618,-0.653427528,-0.453802827,-0.366810374,0.179975313
4333,-0.962253778,1.127423626,0.2006805,1.621978684,2.614587746,1.773909029,0.966486431,0.543073759,-1.000991135,0.020543978,-0.181347561,-0.883387159,-1.460820874,-0.38549581,0.012202892
4337,1.239434781,-0.351983206,0.167028485,-0.187421024,0.253114069,1.242830749,0.966486431,0.543073759,-1.000991135,-1.546143433,-0.223803259,0.549603899,-1.007375602,-0.380408045,0.034888706
4341,1.537983449,0.750675339,0.122159131,-0.525060203,-0.281028786,0.711752468,0.966486431,0.543073759,-1.000991135,0.356115289,-0.070950735,-0.061431318,-1.339169183,-0.447475712,0.002849668
4343,1.993946284,1.253484975,0.42502727,0.22813489,0.857538879,1.596882936,0.966486431,-1.840154273,-1.000991135,0.303342377,-0.300839128,-0.450097174,-1.80091474,-0.354342204,1.52E-05
4349,0.08108352,-0.389239969,0.671808716,0.418598017,0.543612815,0.357700281,0.966486431,0.543073759,-1.000991135,-0.933807747,-0.257918325,-0.084910373,-1.014228369,-0.17267644,0.421630646
4351,0.45323686,0.116215841,0.357723239,0.280079379,0.239057678,-0.031757125,0.966486431,0.543073759,-1.000991135,-0.183680399,-0.021733918,0.16553211,-0.946327773,-0.280581902,0.392267815
4356,-1.547463021,-0.643867196,-0.057318285,-1.512005498,-1.353999961,0.3931055,0.966486431,0.543073759,0.998349998,-0.675616085,-1.453420668,-1.170510352,1.05088627,2.079445503,0.003618455
4361,0.354708705,-0.232997637,-1.078096085,-0.802097479,-0.318512496,1.738503811,0.966486431,0.543073759,0.998349998,0.610029706,-1.417128514,-1.03521849,0.906610876,2.943855863,0.411041132
4369,0.172506115,0.210098163,-0.057318285,-1.183023733,-1.096299461,0.039053313,0.966486431,0.543073759,-1.000991135,-0.291638648,0.794328789,-0.299202392,-1.065302606,-0.55873824,0.463134603
4373,0.657058947,-0.629885179,0.525983316,-0.42982864,-0.505931041,-0.350404093,0.966486431,0.543073759,-1.000991135,-1.343780176,-0.121372598,-0.818830905,-0.208584904,-0.12500294,0.160175227
4411,-2.223554621,-1.164374867,-0.8200973,5.110916875,5.322785732,0.499321156,0.966486431,0.543073759,0.998349998,0.531655486,-2.120115148,-0.624292621,1.462822944,2.990786467,3.37E-06
4413,-1.976601586,-1.089352708,-1.538006962,5.292722587,5.327471196,0.357700281,0.966486431,0.543073759,0.998349998,-0.275018074,-1.823282016,-0.342404715,1.396330722,0.707096154,3.77E-05
4422,0.302146328,-0.780665617,-1.235138824,0.461885091,1.199577725,1.738503811,0.966486431,0.543073759,0.998349998,0.213634198,-1.689639036,-0.061431318,0.926216483,0.92476223,0.197605545
4425,-2.288418089,-1.084322187,-2.816783548,1.518089705,0.92313537,-0.810671936,0.966486431,0.543073759,0.998349998,-0.368751895,-2.648152906,-0.287694149,2.074004441,0.94193231,2.69E-06
4433,-1.892456575,-1.150878948,-1.078096085,2.340544117,2.085130354,-0.137972781,0.966486431,0.543073759,0.998349998,-0.48391042,-1.594605078,-0.571429483,0.992153461,1.097276589,5.48E-05
4447,-0.109390408,-0.689551799,-1.19026947,-0.71552333,-0.763631542,-0.385809312,0.966486431,0.543073759,0.998349998,1.553874061,-2.639477052,-1.150043316,2.198512932,3.305581339,0.274074923
4449,0.253543333,-0.791776116,-1.796005747,0.825496516,1.157408552,0.782562906,0.966486431,0.543073759,0.998349998,0.082315384,-1.940896407,-0.381315561,1.345365406,2.43833353,0.200696086
4451,0.292286973,-0.237796377,-1.941831147,-0.76746782,-0.295085177,1.667693373,0.966486431,0.543073759,0.998349998,-0.425136045,-1.71609977,-1.007519002,1.159809153,3.155994612,0.429639922
4453,-0.015623462,-1.057945214,-0.663054562,1.249709844,0.848167952,-0.562835406,0.966486431,0.543073759,0.998349998,1.430187687,-1.791026697,-0.244769264,1.284265944,2.056337313,0.09633239
4455,-0.113863016,-1.159408729,-2.278351301,0.635033389,0.895022588,0.640942031,0.966486431,0.543073759,0.998349998,0.068224157,-2.565790255,-0.963276415,2.291990499,4.106656241,0.062199068
4457,0.157124952,-0.847350073,-1.526789624,-0.100846875,9.90E-05,0.251484625,0.966486431,0.543073759,0.998349998,0.185872068,-1.713563956,0.477606855,0.885861929,0.917629996,0.184632519
4459,0.476782734,-0.719370087,-2.760696855,-1.286912712,-1.03070297,0.959588999,0.966486431,0.543073759,0.998349998,1.690631931,-1.878050971,0.285689325,1.370446441,1.269146316,0.18400427
4461,-0.129005336,-1.305483784,-3.501041194,0.254107135,-0.266972395,-1.235534561,0.966486431,0.543073759,0.998349998,0.787949767,-2.646633864,-0.389267408,2.438655974,2.315543945,0.031029826
4463,0.006263311,-0.789457226,-1.706267039,0.88609842,0.698233115,-0.244188437,0.966486431,0.543073759,0.998349998,-0.202319714,-2.064765317,-0.281319032,1.740114288,4.366029512,0.223492765
4465,-0.206007824,-1.988070178,-2.166177916,0.219477475,0.107864696,-0.244188437,0.966486431,0.543073759,0.998349998,0.856911089,-2.80960604,1.507649302,2.053457988,0.174026038,0.000338928
4469,0.272302409,-0.770192518,-1.571658978,0.738922367,0.866909806,0.357700281,0.966486431,0.543073759,0.998349998,0.781285257,-1.518494022,0.491033311,1.369860499,2.0871809,0.208443737
4479,-0.315037934,-1.577328314,-1.885744455,-0.438486055,-0.238859614,0.570131593,0.966486431,0.543073759,0.998349998,0.264268488,-2.517266119,-0.447607749,1.954444676,0.714415143,0.005628956
4484,0.081817107,-0.634448918,-1.33609487,0.842811346,0.707604043,-0.137972781,0.966486431,0.543073759,0.998349998,0.352116287,-1.844581048,-0.013796983,2.036357172,0.626001658,0.306149542
4677,0.169463718,-1.900087559,0.043637762,-0.992560606,-1.466451088,-2.474717216,-0.433233772,0.543073759,-1.000991135,-2.548960485,0.880575452,0.378740304,-1.224888006,-0.55873824,0.000690053
4679,1.379040976,0.419165262,0.42502727,-0.706865916,-0.58089846,0.286889844,-0.433233772,0.543073759,-1.000991135,-0.609978879,0.764474114,-0.643388801,-0.609894256,-0.493121872,0.015445607
4693,1.161987307,0.670901656,-0.124622315,-0.248022928,-0.121723022,0.322295062,0.966486431,0.543073759,0.998349998,-0.915236512,0.243078303,0.075368563,-0.23096175,0.609772406,0.026581182
4699,0.191448587,0.639716286,0.110941792,-0.187421024,9.90E-05,0.499321156,0.966486431,0.543073759,-1.000991135,-0.246817859,0.703489549,-0.963276415,-0.268569839,-0.55873824,0.290760132
4701,-0.890168883,-0.66097612,1.479457085,-0.403856395,-0.313827032,0.216079406,0.966486431,-1.840154273,-1.000991135,-0.890996819,0.750461806,-0.384919406,-0.644246278,-0.55873824,0.078815539
4707,0.722774713,0.180539557,0.413809931,-0.542375033,-0.510616505,-0.031757125,0.966486431,0.543073759,0.998349998,-1.119323248,0.377469657,-0.851600254,0.061965288,0.009936944,0.247879291
4713,0.617978368,0.489382242,0.256767192,-0.334597076,-0.501245578,-0.598240624,0.966486431,0.543073759,0.998349998,1.415461532,0.042065794,0.007685036,0.826066025,-0.242807588,0.223958252
4715,-1.978269218,-0.960859798,-0.707923916,1.492117461,0.754458679,-1.058508467,0.966486431,0.543073759,0.998349998,-0.702222324,-1.121944223,0.064858061,1.297508325,-0.337089257,6.29E-05
4717,-1.265637582,0.401030489,0.481113962,1.613321269,1.438536371,-0.102567562,0.966486431,0.543073759,0.998349998,0.412884243,0.285793992,-0.590726481,-0.029565559,-0.284440329,0.028601941
4721,0.814983497,0.10039674,0.335288562,-1.113764414,-1.100984924,-0.314998875,0.966486431,0.543073759,0.998349998,-1.575976845,0.360121096,-0.084910373,0.835682356,-0.227828109,0.206111205
4727,1.541183652,1.346663367,0.71667807,-0.507745374,-0.384108987,0.322295062,0.966486431,-1.840154273,-1.000991135,-0.76013903,0.435611637,-0.486809257,-0.682456868,-0.55873824,0.00022994
4734,0.307911243,0.17311825,0.997111531,-0.464458299,-0.140464877,0.994994218,0.966486431,0.543073759,-1.000991135,1.025132609,0.738187121,0.104152135,-1.176844117,-0.55873824,0.437957861
4737,-1.004301405,-0.676430379,0.873720808,-0.421171225,-0.360681668,0.10986375,0.966486431,-1.840154273,-1.000991135,-0.994389961,0.666992731,-0.979277083,-1.236511577,-0.55873824,0.050582922
4745,-0.826618337,0.851272892,0.739112747,1.535404535,1.06369928,-0.598240624,0.966486431,-1.840154273,-1.000991135,-0.545752127,0.339957389,-1.360387673,-0.42150537,-0.278141937,0.056475774
4749,1.129420868,0.712113731,0.279201869,-0.360569321,-0.384108987,-0.137972781,0.966486431,0.543073759,0.998349998,1.011621547,-0.120076915,-1.246824024,0.923901261,0.148178399,0.027511152
4753,1.703943338,1.402153624,1.187806285,-0.118161705,0.360879733,1.349046405,0.966486431,-1.840154273,-1.000991135,-0.970287168,0.710716673,-1.162435083,-1.305442888,-0.517596146,5.90E-05
4757,0.559841582,0.056572828,0.368940577,-0.949273532,-0.89013906,-0.031757125,0.966486431,0.543073759,0.998349998,0.525155258,-0.211693879,-1.182312109,1.015036409,0.451408403,0.346803836
4767,1.313190151,0.660108784,0.6381567,-0.793440064,-0.712091442,0.10986375,0.966486431,0.543073759,0.998349998,-0.719751627,0.034837321,-0.78493158,0.290445377,-0.338131494,0.01312037
4773,1.158266768,0.248271322,0.71667807,-0.828069724,-0.707405978,0.251484625,0.966486431,0.543073759,0.998349998,-1.208201878,-0.183037503,-0.916479191,0.743153981,0.299999413,0.056981204
4788,-2.075920195,-0.704562884,0.099724454,0.063644008,-0.398165378,-1.200129342,-0.433233772,0.543073759,0.998349998,0.893738314,-1.025032639,0.668881609,0.564433801,-0.365845905,6.69E-05
4789,-1.308437278,0.332283606,0.043637762,0.098273667,-0.38879445,-1.235534561,-0.433233772,0.543073759,0.998349998,0.390519729,-0.41519857,-0.251398742,0.088442511,-0.242373614,0.025460206
4805,0.577730589,-0.73751559,-0.775227947,-0.507745374,-0.590269387,-0.385809312,-0.433233772,0.543073759,0.998349998,0.35331066,-1.079577138,1.056682999,1.209963683,-0.392566924,0.147382377
4811,0.074518199,-0.992340261,-0.102187638,-0.706865916,-0.698035051,-0.137972781,-0.433233772,0.543073759,0.998349998,0.791572845,-1.879753509,0.368123752,2.016593231,-0.386990705,0.121278224
4821,0.281520586,-0.669168959,-0.393838439,-0.152791364,-0.426278159,-0.810671936,-0.433233772,0.543073759,0.998349998,-0.646360619,-1.254030743,-0.100339312,1.232258535,-0.120045983,0.258454373
4825,-0.11918721,-1.470612154,-0.562098516,0.054986593,-0.281028786,-0.881482374,-0.433233772,0.543073759,0.998349998,0.267607403,-0.921846182,0.632968652,1.03945072,-0.101767101,0.012695301
4829,-0.293869109,-1.400752504,-0.719141254,-0.654921426,-0.712091442,-0.385809312,-0.433233772,0.543073759,0.998349998,0.192073333,-1.471607678,1.395654217,1.708668143,-0.143309945,0.01635542
4833,0.446692864,-0.516537486,-1.010792054,-0.880014213,-1.002590188,-0.775266718,-0.433233772,0.543073759,0.998349998,-0.922923713,-1.102002611,0.459174064,1.782255748,-0.016569103,0.282408253
4857,0.879948616,0.196948843,-0.337751746,-1.338857201,-1.274347079,-0.173378,-0.433233772,0.543073759,0.998349998,-0.291638648,0.712124808,0.477606855,-0.392491446,-0.55873824,0.164353116
4861,0.867004213,0.346975991,0.110941792,-0.317282247,-0.084239313,0.676347249,-0.433233772,0.543073759,0.998349998,0.539620929,0.815378175,0.371907025,-0.182620244,-0.55873824,0.148786669
4865,0.843444122,-0.26922426,-0.124622315,-1.191681148,-1.129097706,-0.102567562,-0.433233772,-1.840154273,-1.000991135,1.181360083,0.752667233,1.343946725,-0.36172643,-0.55873824,0.172545395
4869,0.936170398,0.584861282,0.671808716,-1.321542371,-1.143154097,0.534726375,-0.433233772,0.543073759,0.998349998,0.168185883,0.71287352,0.695113527,-0.105356099,-0.55873824,0.080399355
4873,0.734334398,-0.463622581,-0.326534408,-1.866959508,-1.607014998,1.561477717,-0.433233772,0.543073759,-1.000991135,0.23294988,0.880575452,0.598443924,-0.101173055,-0.55873824,0.181180513
4878,-1.349620523,-0.09092189,-0.158274331,-0.706865916,-0.637124023,0.074458531,-0.433233772,-1.840154273,-1.000991135,0.96788117,0.858701335,-0.162303981,-0.553486364,-0.55873824,0.025099491
4885,0.651318201,0.234023186,-0.438707792,-1.364829445,-1.166581415,0.640942031,-0.433233772,0.543073759,-1.000991135,-0.485627238,0.733181167,1.157315043,-0.105094634,-0.55873824,0.277299012
4889,0.776677734,-0.374727858,-0.046100946,-1.044505095,-0.637124023,1.596882936,-0.433233772,-1.840154273,-1.000991135,0.673993015,0.838649856,0.115095908,-0.716079021,-0.55873824,0.184330304
4891,-1.554962387,-0.426852989,-0.797662623,-1.07047734,-1.147839561,-0.739861499,-0.433233772,-1.840154273,-1.000991135,0.81781056,0.800292617,0.695113527,-0.64292037,-0.55873824,0.005485127
4905,-1.453222656,-0.034560305,-1.896961793,0.56577407,0.698233115,0.3931055,-0.433233772,0.543073759,0.998349998,0.28259256,0.766233328,0.184475957,-0.079257207,-0.55873824,0.014399385
4909,0.421777911,-0.235937831,-0.999574716,-1.061819925,-0.726147833,1.278235967,-0.433233772,0.543073759,0.998349998,-0.672475493,0.789101752,1.222402318,0.034585456,-0.55873824,0.38531704
4921,0.403974204,-0.52834655,-0.663054562,-1.217653393,-1.03070297,0.570131593,-0.433233772,0.543073759,0.998349998,-1.131769438,0.796098798,0.331520311,0.617122473,-0.55873824,0.292211802
4924,-1.430305164,0.104030132,-0.427490454,-0.325939661,0.089122841,1.242830749,-0.433233772,0.543073759,0.998349998,0.131326097,0.804958288,0.736958477,-0.181271045,-0.533096574,0.016093172
4932,1.046052094,0.309337217,-0.248013039,-1.486033254,-1.255605224,0.888778562,-0.433233772,0.543073759,0.998349998,0.305248637,0.717307988,-0.358957148,-0.048080739,-0.497222895,0.084723941
4935,0.379529827,1.019915545,0.739112747,0.695635293,0.66543487,0.039053313,-0.433233772,0.543073759,-1.000991135,1.07304219,0.708602333,0.433872213,-0.835110469,-0.524434777,0.085608982
4953,0.740727696,-0.152906327,-0.281665054,-0.776125234,-0.73551876,-0.031757125,-0.433233772,0.543073759,0.998349998,1.420811788,-0.72415868,0.715113973,-0.280755048,-0.55873824,0.24157115
4957,0.750993652,0.075523129,-0.932270685,-0.594319522,-0.557471141,0.003648094,-0.433233772,0.543073759,0.998349998,-1.110227813,0.01457353,-0.788210407,0.842066854,-0.55873824,0.242445476
4977,0.344013401,-0.638644596,-1.852092439,0.167532986,0.262484996,0.286889844,-0.433233772,0.543073759,0.998349998,-0.01368434,-0.157431075,0.772736604,1.094257237,-0.416040938,0.2587803
5005,-0.73958447,-0.008426918,-0.707923916,1.059246717,0.984046398,0.003648094,-0.433233772,-1.840154273,-1.000991135,-0.775350629,0.619221833,-0.977145216,-0.794633126,-0.55873824,0.25086209
5009,-0.13704494,0.504754949,0.088507115,1.327626578,1.157408552,-0.137972781,-0.433233772,0.543073759,-1.000991135,-1.3861841,0.690485044,-0.549659913,-0.623841598,-0.55873824,0.366550726
5012,-0.421605693,0.44781391,0.155811146,-1.858302093,-1.485192943,2.836065591,-0.671046212,-1.840154273,-1.000991135,1.288486564,0.720496253,-0.254006402,-1.361787298,-0.55873824,0.319407518
5025,0.50734176,1.557782163,0.245549854,0.176190401,0.534241888,0.92418378,-0.671046212,-1.840154273,-1.000991135,0.285816034,0.792824394,-0.154679874,-1.074458007,-0.55873824,0.004641358
5033,1.068096674,0.789715534,-1.414616239,0.21082006,0.890337125,1.738503811,-0.671046212,0.543073759,0.998349998,-0.370716615,0.197789016,-0.078243299,0.463536644,-0.396259618,0.02850058
5037,0.366487329,0.963528206,-0.046100946,-0.758810405,-1.072872142,-1.447965873,-0.671046212,0.543073759,-1.000991135,-0.369722045,0.738187121,0.388688929,-0.369913183,-0.55873824,0.106652172
5041,-3.628480039,-2.970078834,-3.433737163,0.730264952,0.721660433,0.074458531,-0.671046212,-1.840154273,-1.000991135,0.392667231,0.55375467,-0.181763553,-0.374387717,0.348007646,7.98E-20
5051,0.710735921,0.258057661,0.256767192,-0.905986457,-0.955735551,-0.492024968,-0.671046212,-1.840154273,-1.000991135,0.639507174,0.73995578,0.565420214,-1.064180203,-0.479265,0.241688752
5057,-0.638673579,-0.186038234,0.324071223,0.609061144,0.702918579,0.286889844,-0.671046212,-1.840154273,-1.000991135,1.101100323,0.753792887,0.138296488,-0.853617167,-0.476849017,0.292145066
5061,0.198018174,0.511693377,0.683026054,2.080821671,1.832115317,-0.137972781,-0.671046212,0.543073759,-1.000991135,-0.208315256,0.720189257,1.146670748,-0.924444642,-0.472864472,0.353903066
5064,0.247906369,0.76090378,0.245549854,1.561376779,1.897711808,0.747157687,-0.671046212,0.543073759,-1.000991135,-0.441823219,0.531336956,-0.054124579,-0.746429085,-0.275544866,0.217415493
5065,0.619019038,1.417775282,-0.135839654,-0.040244971,-0.18263405,-0.385809312,-0.671046212,0.543073759,0.998349998,-0.458659876,0.48294127,-0.678201858,0.303718456,0.474057476,0.008272504
5077,-1.676190516,-0.525835581,3.296665917,1.673923173,1.312028853,-0.385809312,-0.671046212,0.543073759,0.998349998,-0.357154494,0.402691271,-0.122114585,0.242354567,-0.524977839,0.002082309
5079,-1.719527607,-0.602442654,1.44580507,1.067904132,0.534241888,-0.846077155,-0.671046212,0.543073759,0.998349998,0.120828347,-0.285259452,0.221079139,0.505227877,-0.494974827,0.001306115
5102,0.504941963,-0.278680095,-2.626088794,0.26276455,0.656063942,0.994994218,-0.671046212,0.543073759,0.998349998,-0.08540441,0.115887984,1.492878696,-0.575412309,-0.473720359,0.339594699
5142,-0.695363094,-1.964546481,-1.459485593,-0.343254491,-0.758946078,-1.377155436,-0.359818513,0.543073759,0.998349998,0.499142505,-1.630985958,1.331851973,1.431044514,0.369619511,0.000168945
5146,0.559551559,-0.422477036,-2.379307347,0.392625773,0.787256925,0.994994218,-0.359818513,0.543073759,0.998349998,1.894438944,-0.109757336,1.146024083,0.505227877,-0.5162293,0.272286174
5151,-1.695639107,-0.244193981,-0.584533193,0.375310943,-0.295085177,-1.518776311,-0.359818513,0.543073759,0.998349998,-0.469848053,0.628422281,0.163545963,0.584535142,-0.00906417,0.002815939
5157,0.480570091,-0.926264232,-0.158274331,-0.343254491,-0.257601468,0.216079406,-0.359818513,0.543073759,0.998349998,-0.232799152,0.451385633,0.018884467,0.822762026,0.229591065,0.101762614
5161,0.327224775,-0.625970644,0.009985746,-0.299967417,-0.323197959,-0.137972781,-0.359818513,0.543073759,0.998349998,0.040319945,0.598082934,-0.737871309,0.876918784,0.057073083,0.269379985
5178,-0.175436004,1.23537381,-1.089313424,-0.022930141,0.243743142,0.711752468,-0.359818513,0.543073759,0.998349998,-0.50206725,0.049171694,-0.327290552,0.506075822,0.091864686,0.042540668
5179,-0.020057684,1.632261351,-1.055661408,0.046329178,0.257799533,0.570131593,-0.359818513,0.543073759,0.998349998,-0.196501773,0.273378741,-0.684928569,0.394299976,-0.043989142,0.004823996
5181,-1.273357308,-1.048446456,-0.887401331,1.907673374,2.052332108,0.428510718,-0.359818513,0.543073759,0.998349998,-0.002911307,0.153495612,-0.472629828,0.114996747,-0.091139867,0.004315146
5183,-0.72904413,-2.018967967,-0.864966654,-0.343254491,-0.238859614,0.251484625,-0.359818513,0.543073759,0.998349998,-0.291638648,0.111941561,-0.368252108,1.341973624,0.566764696,9.95E-05
5185,-0.356506936,-0.943827062,-0.517229162,-0.568347278,-0.323197959,0.747157687,-0.359818513,0.543073759,0.998349998,-0.040824864,0.213579205,0.115095908,0.85141795,0.604461005,0.115499399
5187,0.521358109,0.802064348,0.122159131,-0.005615311,0.585781988,1.596882936,-0.359818513,0.543073759,-1.000991135,-0.171101747,0.346733352,-1.162435083,-0.027129298,-0.270743585,0.138220628
5189,-0.104769946,-0.404850896,0.727895408,0.176190401,0.590467451,1.065804655,-0.359818513,0.543073759,0.998349998,0.463343891,0.207226739,-0.089961046,0.220159885,-0.21408663,0.413446272
5194,0.304605836,-0.346643642,0.357723239,-0.386541565,-0.168577659,0.605536812,-0.359818513,-1.840154273,-1.000991135,-0.504471535,0.384656748,0.496250188,-1.22019435,-0.412507484,0.395125087
5195,-0.562308004,0.318280128,-0.304099731,0.799524271,0.993417325,0.499321156,-0.359818513,-1.840154273,-1.000991135,-0.164395797,0.278395265,-0.441143696,-0.763078462,-0.465069195,0.302602713
5197,-0.926816967,-0.060354604,-0.3826211,1.033274473,1.143352161,0.357700281,-0.359818513,0.543073759,-1.000991135,0.032832547,0.095978195,-0.642656441,-0.74227593,-0.068635174,0.151203978
5198,0.405867883,0.112378566,-0.079752962,0.349338698,0.445218078,0.286889844,-0.359818513,0.543073759,-1.000991135,-1.101329959,-0.008062567,-0.830585083,-0.638602015,-0.326941303,0.412257085
5200,0.072584713,-0.71284908,0.234332516,-0.126819119,0.028211814,0.428510718,-0.359818513,-1.840154273,-1.000991135,2.053468088,0.398432455,-0.368252108,-1.042355639,0.081021335,0.263704579
5201,0.241036808,-0.08169569,-0.506011823,-0.473115714,-0.327883423,0.3931055,-0.359818513,-1.840154273,-1.000991135,0.992699549,0.490234741,0.515107952,-0.95581014,-0.485202658,0.467669865
5202,-0.166487946,-0.485184718,-0.147056992,0.089616252,0.065695523,-0.031757125,-0.359818513,0.543073759,0.998349998,0.893738314,0.368620962,0.362842054,-0.230132384,-0.108656144,0.371396141
5205,0.120466917,-1.050899479,0.077289777,0.219477475,0.31871056,0.286889844,-0.359818513,-1.840154273,-1.000991135,0.24815556,0.133208207,0.325247095,-0.75863678,0.368449506,0.096409033
5207,0.441594717,2.403866944,0.4923313,0.609061144,1.490076471,1.986340342,-0.359818513,0.543073759,-1.000991135,-0.87964214,0.257650177,-0.501025764,-0.72582622,-0.506795648,6.48E-06
5209,-0.487005845,-1.595492059,-1.134182777,0.132903327,-0.065497459,-0.492024968,-0.359818513,0.543073759,0.998349998,-0.520140459,-0.022237257,-0.649958124,0.309559828,0.147744736,0.003813016
5210,0.24492937,1.626664252,0.189463162,0.306051624,1.157408552,2.092555998,-0.359818513,-1.840154273,-1.000991135,1.221579504,0.080971579,-0.133942271,-0.519534349,0.061527262,0.004442764
5221,-1.058222908,-0.531216994,-0.416273116,4.115314165,3.364261929,-0.456619749,-0.359818513,0.543073759,0.998349998,-0.022191469,-1.409228022,-0.780590838,0.472754449,0.573390529,0.057112482
5222,-1.410283635,-0.961064753,-1.010792054,4.401008856,3.115932356,-0.952292811,-0.359818513,0.543073759,0.998349998,0.006328429,-0.816904447,-0.31464222,1.124507804,0.576593766,0.002944291
5223,-0.45677665,-0.109820683,-0.954705362,1.128506036,1.073070207,0.039053313,-0.359818513,0.543073759,0.998349998,-0.222279202,-0.140923886,-0.285468938,1.522930399,-0.55873824,0.391442899
5227,-0.247954512,0.090543871,-0.562098516,0.946700324,1.358883489,0.92418378,-0.359818513,0.543073759,0.998349998,-1.278877057,-1.010617525,-0.562756037,1.077989018,0.304551783,0.4652445
5241,-0.675318819,-0.37851148,-0.068535623,0.782209441,1.330770707,1.242830749,2.449380745,0.543073759,0.998349998,0.302895412,-1.673817136,-0.487731544,2.014549169,1.561813196,0.231786209
5257,-0.656930802,-0.357685465,-0.191926346,1.301654333,0.763829606,-0.775266718,2.449380745,0.543073759,0.998349998,-0.793990684,-1.468218348,-0.127274678,0.974180196,3.165510613,0.246307848
5261,-0.245776497,0.426719628,0.368940577,1.959617863,1.415109053,-0.598240624,2.449380745,0.543073759,0.998349998,0.382493605,-0.729249649,-1.017444291,1.441403234,1.232010843,0.381142378
5265,0.109006749,0.549265621,0.772764762,0.955357739,1.391681735,0.959588999,2.449380745,-1.840154273,-1.000991135,-0.68847372,-0.573982311,-1.00942814,-0.499414966,-0.297611892,0.348181244
